frl_apartment_5_00000 0 1 2 0.09105282264208975 0.06301466327802971
frl_apartment_5_09672 0 1 4 0.0519912128364648 -0.1017584143551683
frl_apartment_5_09673 0 1 2 0.0519912128364648 0.027046618420954724
frl_apartment_5_09673 0 1 3 0.0519912128364648 0.07422844065652197
frl_apartment_5_09673 0 1 4 0.0519912128364648 -0.1017584143551683
frl_apartment_5_09674 0 1 2 0.0519912128364648 0.027046618420954724
frl_apartment_5_09674 0 1 3 0.0519912128364648 0.07422844065652197
frl_apartment_5_09674 0 1 4 0.0519912128364648 -0.1017584143551683
frl_apartment_5_09675 0 1 2 0.0519912128364648 0.027046618420954724
frl_apartment_5_09675 0 1 3 0.0519912128364648 0.07422844065652197
frl_apartment_5_09675 0 1 4 0.0519912128364648 -0.1017584143551683
frl_apartment_5_09680 0 1 2 0.04736621900340431 0.03314453920908466
frl_apartment_5_09680 0 1 3 0.04736621900340431 0.08015711467462758
frl_apartment_5_09680 0 1 4 0.04736621900340431 -0.15976978462157743
frl_apartment_5_09681 0 1 2 0.04736621900340431 0.03314453920908466
frl_apartment_5_09681 0 1 3 0.04736621900340431 0.08015711467462758
frl_apartment_5_09681 0 1 4 0.04736621900340431 -0.15976978462157743
frl_apartment_5_09682 0 1 2 0.04736621900340431 0.03314453920908466
frl_apartment_5_09682 0 1 3 0.04736621900340431 0.08015711467462758
frl_apartment_5_09682 0 1 4 0.04736621900340431 -0.15976978462157743
frl_apartment_5_09683 0 1 2 0.04736621900340431 0.03314453920908466
frl_apartment_5_09683 0 1 3 0.04736621900340431 0.08015711467462758
frl_apartment_5_09683 0 1 4 0.04736621900340431 -0.15976978462157743
frl_apartment_5_09684 0 1 2 0.04736621900340431 0.03314453920908466
frl_apartment_5_09684 0 1 3 0.04736621900340431 0.08015711467462758
frl_apartment_5_09684 0 1 4 0.04736621900340431 -0.15976978462157743
frl_apartment_5_09685 0 1 2 0.04736621900340431 0.03314453920908466
frl_apartment_5_09685 0 1 3 0.04736621900340431 0.08015711467462758
frl_apartment_5_09685 0 1 4 0.04736621900340431 -0.15976978462157743
frl_apartment_5_09690 0 1 2 0.07723830083928679 0.03771130844761275
frl_apartment_5_09690 0 1 3 0.07723830083928679 0.11987822488324706
frl_apartment_5_09690 0 1 4 0.07723830083928679 -0.1695854139876662
frl_apartment_5_09691 0 1 2 0.07723830083928679 0.03771130844761275
frl_apartment_5_09691 0 1 3 0.07723830083928679 0.11987822488324706
frl_apartment_5_09691 0 1 4 0.07723830083928679 -0.1695854139876662
frl_apartment_5_09692 0 1 2 0.07723830083928679 0.03771130844761275
frl_apartment_5_09692 0 1 3 0.07723830083928679 0.11987822488324706
frl_apartment_5_09692 0 1 4 0.07723830083928679 -0.1695854139876662
frl_apartment_5_09693 0 1 2 0.07723830083928679 0.03771130844761275
frl_apartment_5_09693 0 1 3 0.07723830083928679 0.11987822488324706
frl_apartment_5_09693 0 1 4 0.07723830083928679 -0.1695854139876662
frl_apartment_5_09694 0 1 2 0.07723830083928679 0.03771130844761275
frl_apartment_5_09694 0 1 3 0.07723830083928679 0.11987822488324706
frl_apartment_5_09694 0 1 4 0.07723830083928679 -0.1695854139876662
frl_apartment_5_09695 0 1 2 0.07723830083928679 0.03771130844761275
frl_apartment_5_09695 0 1 3 0.07723830083928679 0.11987822488324706
frl_apartment_5_09695 0 1 4 0.07723830083928679 -0.1695854139876662
frl_apartment_5_09700 0 1 2 0.11388465909554299 0.046658128033735584
frl_apartment_5_09700 0 1 3 0.11388465909554299 0.17176391033240299
frl_apartment_5_09700 0 1 4 0.11388465909554299 -0.16672266520090917
frl_apartment_5_09701 0 1 2 0.11388465909554299 0.046658128033735584
frl_apartment_5_09701 0 1 3 0.11388465909554299 0.17176391033240299
frl_apartment_5_09701 0 1 4 0.11388465909554299 -0.16672266520090917
frl_apartment_5_09702 0 1 2 0.11388465909554299 0.046658128033735584
frl_apartment_5_09702 0 1 3 0.11388465909554299 0.17176391033240299
frl_apartment_5_09702 0 1 4 0.11388465909554299 -0.16672266520090917
frl_apartment_5_09703 0 1 2 0.11388465909554299 0.046658128033735584
frl_apartment_5_09703 0 1 3 0.11388465909554299 0.17176391033240299
frl_apartment_5_09703 0 1 4 0.11388465909554299 -0.16672266520090917
frl_apartment_5_09704 0 1 2 0.11388465909554299 0.046658128033735584
frl_apartment_5_09704 0 1 3 0.11388465909554299 0.17176391033240299
frl_apartment_5_09704 0 1 4 0.11388465909554299 -0.16672266520090917
frl_apartment_5_09705 0 1 2 0.11388465909554299 0.046658128033735584
frl_apartment_5_09705 0 1 3 0.11388465909554299 0.17176391033240299
frl_apartment_5_09705 0 1 4 0.11388465909554299 -0.16672266520090917
frl_apartment_5_09710 0 1 2 0.039031825540519316 0.021478826092188825
frl_apartment_5_09710 0 1 3 0.039031825540519316 0.10412221799353798
frl_apartment_5_09710 0 1 4 0.039031825540519316 -0.16765751922473315
frl_apartment_5_09711 0 1 2 0.039031825540519316 0.021478826092188825
frl_apartment_5_09711 0 1 3 0.039031825540519316 0.10412221799353798
frl_apartment_5_09711 0 1 4 0.039031825540519316 -0.16765751922473315
frl_apartment_5_09712 0 1 2 0.039031825540519316 0.021478826092188825
frl_apartment_5_09712 0 1 3 0.039031825540519316 0.10412221799353798
frl_apartment_5_09712 0 1 4 0.039031825540519316 -0.16765751922473315
frl_apartment_5_09713 0 1 2 0.039031825540519316 0.021478826092188825
frl_apartment_5_09713 0 1 3 0.039031825540519316 0.10412221799353798
frl_apartment_5_09713 0 1 4 0.039031825540519316 -0.16765751922473315
frl_apartment_5_09714 0 1 2 0.039031825540519316 0.021478826092188825
frl_apartment_5_09714 0 1 3 0.039031825540519316 0.10412221799353798
frl_apartment_5_09714 0 1 4 0.039031825540519316 -0.16765751922473315
frl_apartment_5_09715 0 1 2 0.039031825540519316 0.021478826092188825
frl_apartment_5_09715 0 1 3 0.039031825540519316 0.10412221799353798
frl_apartment_5_09715 0 1 4 0.039031825540519316 -0.16765751922473315
frl_apartment_5_09720 0 1 2 0.11806290189532784 0.11655029108457633
frl_apartment_5_09720 0 1 3 0.11806290189532784 0.13698858958447227
frl_apartment_5_09720 0 1 4 0.11806290189532784 -0.1232888927279044
frl_apartment_5_09721 0 1 2 0.11806290189532784 0.11655029108457633
frl_apartment_5_09721 0 1 3 0.11806290189532784 0.13698858958447227
frl_apartment_5_09721 0 1 4 0.11806290189532784 -0.1232888927279044
frl_apartment_5_09722 0 1 2 0.11806290189532784 0.11655029108457633
frl_apartment_5_09722 0 1 3 0.11806290189532784 0.13698858958447227
frl_apartment_5_09722 0 1 4 0.11806290189532784 -0.1232888927279044
frl_apartment_5_09723 0 1 2 0.11806290189532784 0.11655029108457633
frl_apartment_5_09723 0 1 3 0.11806290189532784 0.13698858958447227
frl_apartment_5_09723 0 1 4 0.11806290189532784 -0.1232888927279044
frl_apartment_5_09724 0 1 2 0.11806290189532784 0.11655029108457633
frl_apartment_5_09724 0 1 3 0.11806290189532784 0.13698858958447227
frl_apartment_5_09724 0 1 4 0.11806290189532784 -0.1232888927279044
frl_apartment_5_09725 0 1 2 0.11806290189532784 0.11655029108457633
frl_apartment_5_09725 0 1 3 0.11806290189532784 0.13698858958447227
frl_apartment_5_09725 0 1 4 0.11806290189532784 -0.1232888927279044
frl_apartment_5_09730 0 1 2 0.034976824179251936 0.034184927476096874
frl_apartment_5_09730 0 1 3 0.034976824179251936 0.12992285681397003
frl_apartment_5_09730 0 1 4 0.034976824179251936 -0.045837727333054384
frl_apartment_5_09731 0 1 2 0.034976824179251936 0.034184927476096874
frl_apartment_5_09731 0 1 3 0.034976824179251936 0.12992285681397003
frl_apartment_5_09731 0 1 4 0.034976824179251936 -0.045837727333054384
frl_apartment_5_09732 0 1 2 0.034976824179251936 0.034184927476096874
frl_apartment_5_09732 0 1 3 0.034976824179251936 0.12992285681397003
frl_apartment_5_09732 0 1 4 0.034976824179251936 -0.045837727333054384
frl_apartment_5_09733 0 1 2 0.034976824179251936 0.034184927476096874
frl_apartment_5_09733 0 1 3 0.034976824179251936 0.12992285681397003
frl_apartment_5_09733 0 1 4 0.034976824179251936 -0.045837727333054384
frl_apartment_5_09734 0 1 2 0.034976824179251936 0.034184927476096874
frl_apartment_5_09734 0 1 3 0.034976824179251936 0.12992285681397003
frl_apartment_5_09734 0 1 4 0.034976824179251936 -0.045837727333054384
frl_apartment_5_09735 0 1 2 0.034976824179251936 0.034184927476096874
frl_apartment_5_09735 0 1 3 0.034976824179251936 0.12992285681397003
frl_apartment_5_09735 0 1 4 0.034976824179251936 -0.045837727333054384
frl_apartment_5_09740 0 1 2 0.05296936816680811 0.02181076331923967
frl_apartment_5_09740 0 1 3 0.05296936816680811 0.17145716934719063
frl_apartment_5_09740 0 1 4 0.05296936816680811 -0.14432632464961387
frl_apartment_5_09741 0 1 2 0.05296936816680811 0.02181076331923967
frl_apartment_5_09741 0 1 3 0.05296936816680811 0.17145716934719063
frl_apartment_5_09741 0 1 4 0.05296936816680811 -0.14432632464961387
frl_apartment_5_09742 0 1 2 0.05296936816680811 0.02181076331923967
frl_apartment_5_09742 0 1 3 0.05296936816680811 0.17145716934719063
frl_apartment_5_09742 0 1 4 0.05296936816680811 -0.14432632464961387
frl_apartment_5_09743 0 1 2 0.05296936816680811 0.02181076331923967
frl_apartment_5_09743 0 1 3 0.05296936816680811 0.17145716934719063
frl_apartment_5_09743 0 1 4 0.05296936816680811 -0.14432632464961387
frl_apartment_5_09744 0 1 2 0.05296936816680811 0.02181076331923967
frl_apartment_5_09744 0 1 3 0.05296936816680811 0.17145716934719063
frl_apartment_5_09744 0 1 4 0.05296936816680811 -0.14432632464961387
frl_apartment_5_09745 0 1 2 0.05296936816680811 0.02181076331923967
frl_apartment_5_09745 0 1 3 0.05296936816680811 0.17145716934719063
frl_apartment_5_09745 0 1 4 0.05296936816680811 -0.14432632464961387
frl_apartment_5_09750 0 1 2 0.10461552261183515 0.039842700991358
frl_apartment_5_09750 0 1 3 0.10461552261183515 0.11861057209972943
frl_apartment_5_09750 0 1 4 0.10461552261183515 -0.16837490668184119
frl_apartment_5_09751 0 1 2 0.10461552261183515 0.039842700991358
frl_apartment_5_09751 0 1 3 0.10461552261183515 0.11861057209972943
frl_apartment_5_09751 0 1 4 0.10461552261183515 -0.16837490668184119
frl_apartment_5_09752 0 1 2 0.10461552261183515 0.039842700991358
frl_apartment_5_09752 0 1 3 0.10461552261183515 0.11861057209972943
frl_apartment_5_09752 0 1 4 0.10461552261183515 -0.16837490668184119
frl_apartment_5_09753 0 1 2 0.10461552261183515 0.039842700991358
frl_apartment_5_09753 0 1 3 0.10461552261183515 0.11861057209972943
frl_apartment_5_09753 0 1 4 0.10461552261183515 -0.16837490668184119
frl_apartment_5_09754 0 1 2 0.10461552261183515 0.039842700991358
frl_apartment_5_09754 0 1 3 0.10461552261183515 0.11861057209972943
frl_apartment_5_09754 0 1 4 0.10461552261183515 -0.16837490668184119
frl_apartment_5_09755 0 1 2 0.10461552261183515 0.039842700991358
frl_apartment_5_09755 0 1 3 0.10461552261183515 0.11861057209972943
frl_apartment_5_09755 0 1 4 0.10461552261183515 -0.16837490668184119
frl_apartment_5_09760 0 1 2 0.10178488384859778 0.08699299022019855
frl_apartment_5_09760 0 1 3 0.10178488384859778 0.1303422734583812
frl_apartment_5_09760 0 1 4 0.10178488384859778 -0.15077324698112143
frl_apartment_5_09761 0 1 2 0.10178488384859778 0.08699299022019855
frl_apartment_5_09761 0 1 3 0.10178488384859778 0.1303422734583812
frl_apartment_5_09761 0 1 4 0.10178488384859778 -0.15077324698112143
frl_apartment_5_09762 0 1 2 0.10178488384859778 0.08699299022019855
frl_apartment_5_09762 0 1 3 0.10178488384859778 0.1303422734583812
frl_apartment_5_09762 0 1 4 0.10178488384859778 -0.15077324698112143
frl_apartment_5_09763 0 1 2 0.10178488384859778 0.08699299022019855
frl_apartment_5_09763 0 1 3 0.10178488384859778 0.1303422734583812
frl_apartment_5_09763 0 1 4 0.10178488384859778 -0.15077324698112143
frl_apartment_5_09764 0 1 2 0.10178488384859778 0.08699299022019855
frl_apartment_5_09764 0 1 3 0.10178488384859778 0.1303422734583812
frl_apartment_5_09764 0 1 4 0.10178488384859778 -0.15077324698112143
frl_apartment_5_09765 0 1 2 0.10178488384859778 0.08699299022019855
frl_apartment_5_09765 0 1 3 0.10178488384859778 0.1303422734583812
frl_apartment_5_09765 0 1 4 0.10178488384859778 -0.15077324698112143
frl_apartment_5_09770 0 1 2 0.09724243977017863 0.03330790208751629
frl_apartment_5_09770 0 1 3 0.09724243977017863 0.17858099825768742
frl_apartment_5_09770 0 1 4 0.09724243977017863 -0.12148340089189505
frl_apartment_5_09771 0 1 2 0.09724243977017863 0.03330790208751629
frl_apartment_5_09771 0 1 3 0.09724243977017863 0.17858099825768742
frl_apartment_5_09771 0 1 4 0.09724243977017863 -0.12148340089189505
frl_apartment_5_09772 0 1 2 0.09724243977017863 0.03330790208751629
frl_apartment_5_09772 0 1 3 0.09724243977017863 0.17858099825768742
frl_apartment_5_09772 0 1 4 0.09724243977017863 -0.12148340089189505
frl_apartment_5_09773 0 1 2 0.09724243977017863 0.03330790208751629
frl_apartment_5_09773 0 1 3 0.09724243977017863 0.17858099825768742
frl_apartment_5_09773 0 1 4 0.09724243977017863 -0.12148340089189505
frl_apartment_5_09774 0 1 2 0.09724243977017863 0.03330790208751629
frl_apartment_5_09774 0 1 3 0.09724243977017863 0.17858099825768742
frl_apartment_5_09774 0 1 4 0.09724243977017863 -0.12148340089189505
frl_apartment_5_09775 0 1 2 0.09724243977017863 0.03330790208751629
frl_apartment_5_09775 0 1 3 0.09724243977017863 0.17858099825768742
frl_apartment_5_09775 0 1 4 0.09724243977017863 -0.12148340089189505
frl_apartment_5_09780 0 1 2 0.10417204643347228 0.09904838234471497
frl_apartment_5_09780 0 1 3 0.10417204643347228 0.1673861444891983
frl_apartment_5_09780 0 1 4 0.10417204643347228 -0.17998377742637908
frl_apartment_5_09781 0 1 2 0.10417204643347228 0.09904838234471497
frl_apartment_5_09781 0 1 3 0.10417204643347228 0.1673861444891983
frl_apartment_5_09781 0 1 4 0.10417204643347228 -0.17998377742637908
frl_apartment_5_09782 0 1 2 0.10417204643347228 0.09904838234471497
frl_apartment_5_09782 0 1 3 0.10417204643347228 0.1673861444891983
frl_apartment_5_09782 0 1 4 0.10417204643347228 -0.17998377742637908
frl_apartment_5_09783 0 1 2 0.10417204643347228 0.09904838234471497
frl_apartment_5_09783 0 1 3 0.10417204643347228 0.1673861444891983
frl_apartment_5_09783 0 1 4 0.10417204643347228 -0.17998377742637908
frl_apartment_5_09784 0 1 2 0.10417204643347228 0.09904838234471497
frl_apartment_5_09784 0 1 3 0.10417204643347228 0.1673861444891983
frl_apartment_5_09784 0 1 4 0.10417204643347228 -0.17998377742637908
frl_apartment_5_09785 0 1 2 0.10417204643347228 0.09904838234471497
frl_apartment_5_09785 0 1 3 0.10417204643347228 0.1673861444891983
frl_apartment_5_09785 0 1 4 0.10417204643347228 -0.17998377742637908
frl_apartment_5_09790 0 1 2 0.08317410731767834 0.023258480652492062
frl_apartment_5_09790 0 1 3 0.08317410731767834 0.14826298270844213
frl_apartment_5_09790 0 1 4 0.08317410731767834 -0.11368154158177027
frl_apartment_5_09791 0 1 2 0.08317410731767834 0.023258480652492062
frl_apartment_5_09791 0 1 3 0.08317410731767834 0.14826298270844213
frl_apartment_5_09791 0 1 4 0.08317410731767834 -0.11368154158177027
frl_apartment_5_09792 0 1 2 0.08317410731767834 0.023258480652492062
frl_apartment_5_09792 0 1 3 0.08317410731767834 0.14826298270844213
frl_apartment_5_09792 0 1 4 0.08317410731767834 -0.11368154158177027
frl_apartment_5_09793 0 1 2 0.08317410731767834 0.023258480652492062
frl_apartment_5_09793 0 1 3 0.08317410731767834 0.14826298270844213
frl_apartment_5_09793 0 1 4 0.08317410731767834 -0.11368154158177027
frl_apartment_5_09794 0 1 2 0.08317410731767834 0.023258480652492062
frl_apartment_5_09794 0 1 3 0.08317410731767834 0.14826298270844213
frl_apartment_5_09794 0 1 4 0.08317410731767834 -0.11368154158177027
frl_apartment_5_09795 0 1 2 0.08317410731767834 0.023258480652492062
frl_apartment_5_09795 0 1 3 0.08317410731767834 0.14826298270844213
frl_apartment_5_09795 0 1 4 0.08317410731767834 -0.11368154158177027
frl_apartment_5_09800 0 1 2 0.08846836783482592 0.030458929859720416
frl_apartment_5_09800 0 1 3 0.08846836783482592 0.15446143635518816
frl_apartment_5_09800 0 1 4 0.08846836783482592 -0.11982963603476145
frl_apartment_5_09801 0 1 2 0.08846836783482592 0.030458929859720416
frl_apartment_5_09801 0 1 3 0.08846836783482592 0.15446143635518816
frl_apartment_5_09801 0 1 4 0.08846836783482592 -0.11982963603476145
frl_apartment_5_09802 0 1 2 0.08846836783482592 0.030458929859720416
frl_apartment_5_09802 0 1 3 0.08846836783482592 0.15446143635518816
frl_apartment_5_09802 0 1 4 0.08846836783482592 -0.11982963603476145
frl_apartment_5_09803 0 1 2 0.08846836783482592 0.030458929859720416
frl_apartment_5_09803 0 1 3 0.08846836783482592 0.15446143635518816
frl_apartment_5_09803 0 1 4 0.08846836783482592 -0.11982963603476145
frl_apartment_5_09804 0 1 2 0.08846836783482592 0.030458929859720416
frl_apartment_5_09804 0 1 3 0.08846836783482592 0.15446143635518816
frl_apartment_5_09804 0 1 4 0.08846836783482592 -0.11982963603476145
frl_apartment_5_09805 0 1 2 0.08846836783482592 0.030458929859720416
frl_apartment_5_09805 0 1 3 0.08846836783482592 0.15446143635518816
frl_apartment_5_09805 0 1 4 0.08846836783482592 -0.11982963603476145
frl_apartment_5_09810 0 1 2 0.08968934395232742 0.08414423481656025
frl_apartment_5_09810 0 1 3 0.08968934395232742 0.11676000381070552
frl_apartment_5_09810 0 1 4 0.08968934395232742 -0.1310282857332959
frl_apartment_5_09811 0 1 2 0.08968934395232742 0.08414423481656025
frl_apartment_5_09811 0 1 3 0.08968934395232742 0.11676000381070552
frl_apartment_5_09811 0 1 4 0.08968934395232742 -0.1310282857332959
frl_apartment_5_09812 0 1 2 0.08968934395232742 0.08414423481656025
frl_apartment_5_09812 0 1 3 0.08968934395232742 0.11676000381070552
frl_apartment_5_09812 0 1 4 0.08968934395232742 -0.1310282857332959
frl_apartment_5_09813 0 1 2 0.08968934395232742 0.08414423481656025
frl_apartment_5_09813 0 1 3 0.08968934395232742 0.11676000381070552
frl_apartment_5_09813 0 1 4 0.08968934395232742 -0.1310282857332959
frl_apartment_5_09814 0 1 2 0.08968934395232742 0.08414423481656025
frl_apartment_5_09814 0 1 3 0.08968934395232742 0.11676000381070552
frl_apartment_5_09814 0 1 4 0.08968934395232742 -0.1310282857332959
frl_apartment_5_09815 0 1 2 0.08968934395232742 0.08414423481656025
frl_apartment_5_09815 0 1 3 0.08968934395232742 0.11676000381070552
frl_apartment_5_09815 0 1 4 0.08968934395232742 -0.1310282857332959
frl_apartment_5_09820 0 1 2 0.046523042403516957 0.041020296864152074
frl_apartment_5_09820 0 1 3 0.046523042403516957 0.10228146187648457
frl_apartment_5_09820 0 1 4 0.046523042403516957 -0.12418528149095223
frl_apartment_5_09821 0 1 2 0.046523042403516957 0.041020296864152074
frl_apartment_5_09821 0 1 3 0.046523042403516957 0.10228146187648457
frl_apartment_5_09821 0 1 4 0.046523042403516957 -0.12418528149095223
frl_apartment_5_09822 0 1 2 0.046523042403516957 0.041020296864152074
frl_apartment_5_09822 0 1 3 0.046523042403516957 0.10228146187648457
frl_apartment_5_09822 0 1 4 0.046523042403516957 -0.12418528149095223
frl_apartment_5_09823 0 1 2 0.046523042403516957 0.041020296864152074
frl_apartment_5_09823 0 1 3 0.046523042403516957 0.10228146187648457
frl_apartment_5_09823 0 1 4 0.046523042403516957 -0.12418528149095223
frl_apartment_5_09824 0 1 2 0.046523042403516957 0.041020296864152074
frl_apartment_5_09824 0 1 3 0.046523042403516957 0.10228146187648457
frl_apartment_5_09824 0 1 4 0.046523042403516957 -0.12418528149095223
frl_apartment_5_09825 0 1 2 0.046523042403516957 0.041020296864152074
frl_apartment_5_09825 0 1 3 0.046523042403516957 0.10228146187648457
frl_apartment_5_09825 0 1 4 0.046523042403516957 -0.12418528149095223
frl_apartment_5_09830 0 1 2 0.11874139515909467 0.07662845093922227
frl_apartment_5_09830 0 1 3 0.11874139515909467 0.14123099928331626
frl_apartment_5_09830 0 1 4 0.11874139515909467 -0.14486546308572437
frl_apartment_5_09831 0 1 2 0.11874139515909467 0.07662845093922227
frl_apartment_5_09831 0 1 3 0.11874139515909467 0.14123099928331626
frl_apartment_5_09831 0 1 4 0.11874139515909467 -0.14486546308572437
frl_apartment_5_09832 0 1 2 0.11874139515909467 0.07662845093922227
frl_apartment_5_09832 0 1 3 0.11874139515909467 0.14123099928331626
frl_apartment_5_09832 0 1 4 0.11874139515909467 -0.14486546308572437
frl_apartment_5_09833 0 1 2 0.11874139515909467 0.07662845093922227
frl_apartment_5_09833 0 1 3 0.11874139515909467 0.14123099928331626
frl_apartment_5_09833 0 1 4 0.11874139515909467 -0.14486546308572437
frl_apartment_5_09834 0 1 2 0.11874139515909467 0.07662845093922227
frl_apartment_5_09834 0 1 3 0.11874139515909467 0.14123099928331626
frl_apartment_5_09834 0 1 4 0.11874139515909467 -0.14486546308572437
frl_apartment_5_09835 0 1 2 0.11874139515909467 0.07662845093922227
frl_apartment_5_09835 0 1 3 0.11874139515909467 0.14123099928331626
frl_apartment_5_09835 0 1 4 0.11874139515909467 -0.14486546308572437
frl_apartment_5_09840 0 1 2 0.0367061166509667 0.031249349108996995
frl_apartment_5_09840 0 1 3 0.0367061166509667 0.06871538438470105
frl_apartment_5_09840 0 1 4 0.0367061166509667 -0.1566799690558003
frl_apartment_5_09841 0 1 2 0.0367061166509667 0.031249349108996995
frl_apartment_5_09841 0 1 3 0.0367061166509667 0.06871538438470105
frl_apartment_5_09841 0 1 4 0.0367061166509667 -0.1566799690558003
frl_apartment_5_09842 0 1 2 0.0367061166509667 0.031249349108996995
frl_apartment_5_09842 0 1 3 0.0367061166509667 0.06871538438470105
frl_apartment_5_09842 0 1 4 0.0367061166509667 -0.1566799690558003
frl_apartment_5_09843 0 1 2 0.0367061166509667 0.031249349108996995
frl_apartment_5_09843 0 1 3 0.0367061166509667 0.06871538438470105
frl_apartment_5_09843 0 1 4 0.0367061166509667 -0.1566799690558003
frl_apartment_5_09844 0 1 2 0.0367061166509667 0.031249349108996995
frl_apartment_5_09844 0 1 3 0.0367061166509667 0.06871538438470105
frl_apartment_5_09844 0 1 4 0.0367061166509667 -0.1566799690558003
frl_apartment_5_09845 0 1 2 0.0367061166509667 0.031249349108996995
frl_apartment_5_09845 0 1 3 0.0367061166509667 0.06871538438470105
frl_apartment_5_09845 0 1 4 0.0367061166509667 -0.1566799690558003
frl_apartment_5_09850 0 1 2 0.032449583655339315 0.031423984154783986
frl_apartment_5_09850 0 1 3 0.032449583655339315 0.15410617236041324
frl_apartment_5_09850 0 1 4 0.032449583655339315 -0.05815453415597202
frl_apartment_5_09851 0 1 2 0.032449583655339315 0.031423984154783986
frl_apartment_5_09851 0 1 3 0.032449583655339315 0.15410617236041324
frl_apartment_5_09851 0 1 4 0.032449583655339315 -0.05815453415597202
frl_apartment_5_09852 0 1 2 0.032449583655339315 0.031423984154783986
frl_apartment_5_09852 0 1 3 0.032449583655339315 0.15410617236041324
frl_apartment_5_09852 0 1 4 0.032449583655339315 -0.05815453415597202
frl_apartment_5_09853 0 1 2 0.032449583655339315 0.031423984154783986
frl_apartment_5_09853 0 1 3 0.032449583655339315 0.15410617236041324
frl_apartment_5_09853 0 1 4 0.032449583655339315 -0.05815453415597202
frl_apartment_5_09854 0 1 2 0.032449583655339315 0.031423984154783986
frl_apartment_5_09854 0 1 3 0.032449583655339315 0.15410617236041324
frl_apartment_5_09854 0 1 4 0.032449583655339315 -0.05815453415597202
frl_apartment_5_09855 0 1 2 0.032449583655339315 0.031423984154783986
frl_apartment_5_09855 0 1 3 0.032449583655339315 0.15410617236041324
frl_apartment_5_09855 0 1 4 0.032449583655339315 -0.05815453415597202
frl_apartment_5_09860 0 1 2 0.0674919799465813 0.031789665375788013
frl_apartment_5_09860 0 1 3 0.0674919799465813 0.1085949237170564
frl_apartment_5_09860 0 1 4 0.0674919799465813 -0.07309606517477993
frl_apartment_5_09861 0 1 2 0.0674919799465813 0.031789665375788013
frl_apartment_5_09861 0 1 3 0.0674919799465813 0.1085949237170564
frl_apartment_5_09861 0 1 4 0.0674919799465813 -0.07309606517477993
frl_apartment_5_09862 0 1 2 0.0674919799465813 0.031789665375788013
frl_apartment_5_09862 0 1 3 0.0674919799465813 0.1085949237170564
frl_apartment_5_09862 0 1 4 0.0674919799465813 -0.07309606517477993
frl_apartment_5_09863 0 1 2 0.0674919799465813 0.031789665375788013
frl_apartment_5_09863 0 1 3 0.0674919799465813 0.1085949237170564
frl_apartment_5_09863 0 1 4 0.0674919799465813 -0.07309606517477993
frl_apartment_5_09864 0 1 2 0.0674919799465813 0.031789665375788013
frl_apartment_5_09864 0 1 3 0.0674919799465813 0.1085949237170564
frl_apartment_5_09864 0 1 4 0.0674919799465813 -0.07309606517477993
frl_apartment_5_09865 0 1 2 0.0674919799465813 0.031789665375788013
frl_apartment_5_09865 0 1 3 0.0674919799465813 0.1085949237170564
frl_apartment_5_09865 0 1 4 0.0674919799465813 -0.07309606517477993
frl_apartment_5_09870 0 1 2 0.05553666170246446 0.049642856806280826
frl_apartment_5_09870 0 1 3 0.05553666170246446 0.14999680167953436
frl_apartment_5_09870 0 1 4 0.05553666170246446 -0.07529972205214279
frl_apartment_5_09871 0 1 2 0.05553666170246446 0.049642856806280826
frl_apartment_5_09871 0 1 3 0.05553666170246446 0.14999680167953436
frl_apartment_5_09871 0 1 4 0.05553666170246446 -0.07529972205214279
frl_apartment_5_09872 0 1 2 0.05553666170246446 0.049642856806280826
frl_apartment_5_09872 0 1 3 0.05553666170246446 0.14999680167953436
frl_apartment_5_09872 0 1 4 0.05553666170246446 -0.07529972205214279
frl_apartment_5_09873 0 1 2 0.05553666170246446 0.049642856806280826
frl_apartment_5_09873 0 1 3 0.05553666170246446 0.14999680167953436
frl_apartment_5_09873 0 1 4 0.05553666170246446 -0.07529972205214279
frl_apartment_5_09874 0 1 2 0.05553666170246446 0.049642856806280826
frl_apartment_5_09874 0 1 3 0.05553666170246446 0.14999680167953436
frl_apartment_5_09874 0 1 4 0.05553666170246446 -0.07529972205214279
frl_apartment_5_09875 0 1 2 0.05553666170246446 0.049642856806280826
frl_apartment_5_09875 0 1 3 0.05553666170246446 0.14999680167953436
frl_apartment_5_09875 0 1 4 0.05553666170246446 -0.07529972205214279
frl_apartment_5_09880 0 1 2 0.09854058300496613 0.07246308735818846
frl_apartment_5_09880 0 1 3 0.09854058300496613 0.1324497592498056
frl_apartment_5_09880 0 1 4 0.09854058300496613 -0.16053838583301822
frl_apartment_5_09881 0 1 2 0.09854058300496613 0.07246308735818846
frl_apartment_5_09881 0 1 3 0.09854058300496613 0.1324497592498056
frl_apartment_5_09881 0 1 4 0.09854058300496613 -0.16053838583301822
frl_apartment_5_09882 0 1 2 0.09854058300496613 0.07246308735818846
frl_apartment_5_09882 0 1 3 0.09854058300496613 0.1324497592498056
frl_apartment_5_09882 0 1 4 0.09854058300496613 -0.16053838583301822
frl_apartment_5_09883 0 1 2 0.09854058300496613 0.07246308735818846
frl_apartment_5_09883 0 1 3 0.09854058300496613 0.1324497592498056
frl_apartment_5_09883 0 1 4 0.09854058300496613 -0.16053838583301822
frl_apartment_5_09884 0 1 2 0.09854058300496613 0.07246308735818846
frl_apartment_5_09884 0 1 3 0.09854058300496613 0.1324497592498056
