office_2_00000 0 1 2 0.08706629985461284 0.04900402767625862
office_2_04293 0 1 3 0.059216415511942955 0.09128012045805725
office_2_04293 0 1 4 0.059216415511942955 -0.08682990034664585
office_2_04294 0 1 2 0.059216415511942955 0.03754173142710021
office_2_04294 0 1 3 0.059216415511942955 0.09128012045805725
office_2_04294 0 1 4 0.059216415511942955 -0.08682990034664585
office_2_04295 0 1 2 0.059216415511942955 0.03754173142710021
office_2_04295 0 1 3 0.059216415511942955 0.09128012045805725
office_2_04295 0 1 4 0.059216415511942955 -0.08682990034664585
office_2_04300 0 1 2 0.04640202481080667 0.036017663550845916
office_2_04300 0 1 3 0.04640202481080667 0.1550483821794462
office_2_04300 0 1 4 0.04640202481080667 -0.10094426183473271
office_2_04301 0 1 2 0.04640202481080667 0.036017663550845916
office_2_04301 0 1 3 0.04640202481080667 0.1550483821794462
office_2_04301 0 1 4 0.04640202481080667 -0.10094426183473271
office_2_04302 0 1 2 0.04640202481080667 0.036017663550845916
office_2_04302 0 1 3 0.04640202481080667 0.1550483821794462
office_2_04302 0 1 4 0.04640202481080667 -0.10094426183473271
office_2_04303 0 1 2 0.04640202481080667 0.036017663550845916
office_2_04303 0 1 3 0.04640202481080667 0.1550483821794462
office_2_04303 0 1 4 0.04640202481080667 -0.10094426183473271
office_2_04304 0 1 2 0.04640202481080667 0.036017663550845916
office_2_04304 0 1 3 0.04640202481080667 0.1550483821794462
office_2_04304 0 1 4 0.04640202481080667 -0.10094426183473271
office_2_04305 0 1 2 0.04640202481080667 0.036017663550845916
office_2_04305 0 1 3 0.04640202481080667 0.1550483821794462
office_2_04305 0 1 4 0.04640202481080667 -0.10094426183473271
office_2_04310 0 1 2 0.08800149754039652 0.06089337102954265
office_2_04310 0 1 3 0.08800149754039652 0.13452137247903656
office_2_04310 0 1 4 0.08800149754039652 -0.1212278088617035
office_2_04311 0 1 2 0.08800149754039652 0.06089337102954265
office_2_04311 0 1 3 0.08800149754039652 0.13452137247903656
office_2_04311 0 1 4 0.08800149754039652 -0.1212278088617035
office_2_04312 0 1 2 0.08800149754039652 0.06089337102954265
office_2_04312 0 1 3 0.08800149754039652 0.13452137247903656
office_2_04312 0 1 4 0.08800149754039652 -0.1212278088617035
office_2_04313 0 1 2 0.08800149754039652 0.06089337102954265
office_2_04313 0 1 3 0.08800149754039652 0.13452137247903656
office_2_04313 0 1 4 0.08800149754039652 -0.1212278088617035
office_2_04314 0 1 2 0.08800149754039652 0.06089337102954265
office_2_04314 0 1 3 0.08800149754039652 0.13452137247903656
office_2_04314 0 1 4 0.08800149754039652 -0.1212278088617035
office_2_04315 0 1 2 0.08800149754039652 0.06089337102954265
office_2_04315 0 1 3 0.08800149754039652 0.13452137247903656
office_2_04315 0 1 4 0.08800149754039652 -0.1212278088617035
office_2_04320 0 1 2 0.08756908280718667 0.06583917837833979
office_2_04320 0 1 3 0.08756908280718667 0.08931967262444888
office_2_04320 0 1 4 0.08756908280718667 -0.14827904136764666
office_2_04321 0 1 2 0.08756908280718667 0.06583917837833979
office_2_04321 0 1 3 0.08756908280718667 0.08931967262444888
office_2_04321 0 1 4 0.08756908280718667 -0.14827904136764666
office_2_04322 0 1 2 0.08756908280718667 0.06583917837833979
office_2_04322 0 1 3 0.08756908280718667 0.08931967262444888
office_2_04322 0 1 4 0.08756908280718667 -0.14827904136764666
office_2_04323 0 1 2 0.08756908280718667 0.06583917837833979
office_2_04323 0 1 3 0.08756908280718667 0.08931967262444888
office_2_04323 0 1 4 0.08756908280718667 -0.14827904136764666
office_2_04324 0 1 2 0.08756908280718667 0.06583917837833979
office_2_04324 0 1 3 0.08756908280718667 0.08931967262444888
office_2_04324 0 1 4 0.08756908280718667 -0.14827904136764666
office_2_04325 0 1 2 0.08756908280718667 0.06583917837833979
office_2_04325 0 1 3 0.08756908280718667 0.08931967262444888
office_2_04325 0 1 4 0.08756908280718667 -0.14827904136764666
office_2_04330 0 1 2 0.033784396130835656 0.027279766422635104
office_2_04330 0 1 3 0.033784396130835656 0.07769252082476394
office_2_04330 0 1 4 0.033784396130835656 -0.09909315276525849
office_2_04331 0 1 2 0.033784396130835656 0.027279766422635104
office_2_04331 0 1 3 0.033784396130835656 0.07769252082476394
office_2_04331 0 1 4 0.033784396130835656 -0.09909315276525849
office_2_04332 0 1 2 0.033784396130835656 0.027279766422635104
office_2_04332 0 1 3 0.033784396130835656 0.07769252082476394
office_2_04332 0 1 4 0.033784396130835656 -0.09909315276525849
office_2_04333 0 1 2 0.033784396130835656 0.027279766422635104
office_2_04333 0 1 3 0.033784396130835656 0.07769252082476394
office_2_04333 0 1 4 0.033784396130835656 -0.09909315276525849
office_2_04334 0 1 2 0.033784396130835656 0.027279766422635104
office_2_04334 0 1 3 0.033784396130835656 0.07769252082476394
office_2_04334 0 1 4 0.033784396130835656 -0.09909315276525849
office_2_04335 0 1 2 0.033784396130835656 0.027279766422635104
office_2_04335 0 1 3 0.033784396130835656 0.07769252082476394
office_2_04335 0 1 4 0.033784396130835656 -0.09909315276525849
office_2_04340 0 1 2 0.09584564302217659 0.08440224232555303
office_2_04340 0 1 3 0.09584564302217659 0.17540402587533108
office_2_04340 0 1 4 0.09584564302217659 -0.15967980399353437
office_2_04341 0 1 2 0.09584564302217659 0.08440224232555303
office_2_04341 0 1 3 0.09584564302217659 0.17540402587533108
office_2_04341 0 1 4 0.09584564302217659 -0.15967980399353437
office_2_04342 0 1 2 0.09584564302217659 0.08440224232555303
office_2_04342 0 1 3 0.09584564302217659 0.17540402587533108
office_2_04342 0 1 4 0.09584564302217659 -0.15967980399353437
office_2_04343 0 1 2 0.09584564302217659 0.08440224232555303
office_2_04343 0 1 3 0.09584564302217659 0.17540402587533108
office_2_04343 0 1 4 0.09584564302217659 -0.15967980399353437
office_2_04344 0 1 2 0.09584564302217659 0.08440224232555303
office_2_04344 0 1 3 0.09584564302217659 0.17540402587533108
office_2_04344 0 1 4 0.09584564302217659 -0.15967980399353437
office_2_04345 0 1 2 0.09584564302217659 0.08440224232555303
office_2_04345 0 1 3 0.09584564302217659 0.17540402587533108
office_2_04345 0 1 4 0.09584564302217659 -0.15967980399353437
office_2_04350 0 1 2 0.05973891721838066 0.04266413493410204
office_2_04350 0 1 3 0.05973891721838066 0.13730310219481306
office_2_04350 0 1 4 0.05973891721838066 -0.13512492766693623
office_2_04351 0 1 2 0.05973891721838066 0.04266413493410204
office_2_04351 0 1 3 0.05973891721838066 0.13730310219481306
office_2_04351 0 1 4 0.05973891721838066 -0.13512492766693623
office_2_04352 0 1 2 0.05973891721838066 0.04266413493410204
office_2_04352 0 1 3 0.05973891721838066 0.13730310219481306
office_2_04352 0 1 4 0.05973891721838066 -0.13512492766693623
office_2_04353 0 1 2 0.05973891721838066 0.04266413493410204
office_2_04353 0 1 3 0.05973891721838066 0.13730310219481306
office_2_04353 0 1 4 0.05973891721838066 -0.13512492766693623
office_2_04354 0 1 2 0.05973891721838066 0.04266413493410204
office_2_04354 0 1 3 0.05973891721838066 0.13730310219481306
office_2_04354 0 1 4 0.05973891721838066 -0.13512492766693623
office_2_04355 0 1 2 0.05973891721838066 0.04266413493410204
office_2_04355 0 1 3 0.05973891721838066 0.13730310219481306
office_2_04355 0 1 4 0.05973891721838066 -0.13512492766693623
office_2_04360 0 1 2 0.04552480538500463 0.044242947385979225
office_2_04360 0 1 3 0.04552480538500463 0.12953653398032222
office_2_04360 0 1 4 0.04552480538500463 -0.10234308728922809
office_2_04361 0 1 2 0.04552480538500463 0.044242947385979225
office_2_04361 0 1 3 0.04552480538500463 0.12953653398032222
office_2_04361 0 1 4 0.04552480538500463 -0.10234308728922809
office_2_04362 0 1 2 0.04552480538500463 0.044242947385979225
office_2_04362 0 1 3 0.04552480538500463 0.12953653398032222
office_2_04362 0 1 4 0.04552480538500463 -0.10234308728922809
office_2_04363 0 1 2 0.04552480538500463 0.044242947385979225
office_2_04363 0 1 3 0.04552480538500463 0.12953653398032222
office_2_04363 0 1 4 0.04552480538500463 -0.10234308728922809
office_2_04364 0 1 2 0.04552480538500463 0.044242947385979225
office_2_04364 0 1 3 0.04552480538500463 0.12953653398032222
office_2_04364 0 1 4 0.04552480538500463 -0.10234308728922809
office_2_04365 0 1 2 0.04552480538500463 0.044242947385979225
office_2_04365 0 1 3 0.04552480538500463 0.12953653398032222
office_2_04365 0 1 4 0.04552480538500463 -0.10234308728922809
office_2_04370 0 1 2 0.08402226139639896 0.06506598972049844
office_2_04370 0 1 3 0.08402226139639896 0.13529333549572556
office_2_04370 0 1 4 0.08402226139639896 -0.1594178051286645
office_2_04371 0 1 2 0.08402226139639896 0.06506598972049844
office_2_04371 0 1 3 0.08402226139639896 0.13529333549572556
office_2_04371 0 1 4 0.08402226139639896 -0.1594178051286645
office_2_04372 0 1 2 0.08402226139639896 0.06506598972049844
office_2_04372 0 1 3 0.08402226139639896 0.13529333549572556
office_2_04372 0 1 4 0.08402226139639896 -0.1594178051286645
office_2_04373 0 1 2 0.08402226139639896 0.06506598972049844
office_2_04373 0 1 3 0.08402226139639896 0.13529333549572556
office_2_04373 0 1 4 0.08402226139639896 -0.1594178051286645
office_2_04374 0 1 2 0.08402226139639896 0.06506598972049844
office_2_04374 0 1 3 0.08402226139639896 0.13529333549572556
office_2_04374 0 1 4 0.08402226139639896 -0.1594178051286645
office_2_04375 0 1 2 0.08402226139639896 0.06506598972049844
office_2_04375 0 1 3 0.08402226139639896 0.13529333549572556
office_2_04375 0 1 4 0.08402226139639896 -0.1594178051286645
office_2_04380 0 1 2 0.051115842450887156 0.04677539503044938
office_2_04380 0 1 3 0.051115842450887156 0.10626065434935494
office_2_04380 0 1 4 0.051115842450887156 -0.1114801505192726
office_2_04381 0 1 2 0.051115842450887156 0.04677539503044938
office_2_04381 0 1 3 0.051115842450887156 0.10626065434935494
office_2_04381 0 1 4 0.051115842450887156 -0.1114801505192726
office_2_04382 0 1 2 0.051115842450887156 0.04677539503044938
office_2_04382 0 1 3 0.051115842450887156 0.10626065434935494
office_2_04382 0 1 4 0.051115842450887156 -0.1114801505192726
office_2_04383 0 1 2 0.051115842450887156 0.04677539503044938
office_2_04383 0 1 3 0.051115842450887156 0.10626065434935494
office_2_04383 0 1 4 0.051115842450887156 -0.1114801505192726
office_2_04384 0 1 2 0.051115842450887156 0.04677539503044938
office_2_04384 0 1 3 0.051115842450887156 0.10626065434935494
office_2_04384 0 1 4 0.051115842450887156 -0.1114801505192726
office_2_04385 0 1 2 0.051115842450887156 0.04677539503044938
office_2_04385 0 1 3 0.051115842450887156 0.10626065434935494
office_2_04385 0 1 4 0.051115842450887156 -0.1114801505192726
office_2_04390 0 1 2 0.11211781756561409 0.041196899977750036
office_2_04390 0 1 3 0.11211781756561409 0.16158396102754394
office_2_04390 0 1 4 0.11211781756561409 -0.15728086206370254
office_2_04391 0 1 2 0.11211781756561409 0.041196899977750036
office_2_04391 0 1 3 0.11211781756561409 0.16158396102754394
office_2_04391 0 1 4 0.11211781756561409 -0.15728086206370254
office_2_04392 0 1 2 0.11211781756561409 0.041196899977750036
office_2_04392 0 1 3 0.11211781756561409 0.16158396102754394
office_2_04392 0 1 4 0.11211781756561409 -0.15728086206370254
office_2_04393 0 1 2 0.11211781756561409 0.041196899977750036
office_2_04393 0 1 3 0.11211781756561409 0.16158396102754394
office_2_04393 0 1 4 0.11211781756561409 -0.15728086206370254
office_2_04394 0 1 2 0.11211781756561409 0.041196899977750036
office_2_04394 0 1 3 0.11211781756561409 0.16158396102754394
office_2_04394 0 1 4 0.11211781756561409 -0.15728086206370254
office_2_04395 0 1 2 0.11211781756561409 0.041196899977750036
office_2_04395 0 1 3 0.11211781756561409 0.16158396102754394
office_2_04395 0 1 4 0.11211781756561409 -0.15728086206370254
office_2_04400 0 1 2 0.07155837674269708 0.050040363616993544
office_2_04400 0 1 3 0.07155837674269708 0.09934350902755608
office_2_04400 0 1 4 0.07155837674269708 -0.08183444970789971
office_2_04401 0 1 2 0.07155837674269708 0.050040363616993544
office_2_04401 0 1 3 0.07155837674269708 0.09934350902755608
office_2_04401 0 1 4 0.07155837674269708 -0.08183444970789971
office_2_04402 0 1 2 0.07155837674269708 0.050040363616993544
office_2_04402 0 1 3 0.07155837674269708 0.09934350902755608
office_2_04402 0 1 4 0.07155837674269708 -0.08183444970789971
office_2_04403 0 1 2 0.07155837674269708 0.050040363616993544
office_2_04403 0 1 3 0.07155837674269708 0.09934350902755608
office_2_04403 0 1 4 0.07155837674269708 -0.08183444970789971
office_2_04404 0 1 2 0.07155837674269708 0.050040363616993544
office_2_04404 0 1 3 0.07155837674269708 0.09934350902755608
office_2_04404 0 1 4 0.07155837674269708 -0.08183444970789971
office_2_04405 0 1 2 0.07155837674269708 0.050040363616993544
office_2_04405 0 1 3 0.07155837674269708 0.09934350902755608
office_2_04405 0 1 4 0.07155837674269708 -0.08183444970789971
office_2_04410 0 1 2 0.092051426691408 0.08028423950642107
office_2_04410 0 1 3 0.092051426691408 0.16474708778897312
office_2_04410 0 1 4 0.092051426691408 -0.17627179214703104
office_2_04411 0 1 2 0.092051426691408 0.08028423950642107
office_2_04411 0 1 3 0.092051426691408 0.16474708778897312
office_2_04411 0 1 4 0.092051426691408 -0.17627179214703104
office_2_04412 0 1 2 0.092051426691408 0.08028423950642107
office_2_04412 0 1 3 0.092051426691408 0.16474708778897312
office_2_04412 0 1 4 0.092051426691408 -0.17627179214703104
office_2_04413 0 1 2 0.092051426691408 0.08028423950642107
office_2_04413 0 1 3 0.092051426691408 0.16474708778897312
office_2_04413 0 1 4 0.092051426691408 -0.17627179214703104
office_2_04414 0 1 2 0.092051426691408 0.08028423950642107
office_2_04414 0 1 3 0.092051426691408 0.16474708778897312
office_2_04414 0 1 4 0.092051426691408 -0.17627179214703104
office_2_04415 0 1 2 0.092051426691408 0.08028423950642107
office_2_04415 0 1 3 0.092051426691408 0.16474708778897312
office_2_04415 0 1 4 0.092051426691408 -0.17627179214703104
office_2_04420 0 1 2 0.08629252323444336 0.02263645363426771
office_2_04420 0 1 3 0.08629252323444336 0.15246566627271535
office_2_04420 0 1 4 0.08629252323444336 -0.12127982243050209
office_2_04421 0 1 2 0.08629252323444336 0.02263645363426771
office_2_04421 0 1 3 0.08629252323444336 0.15246566627271535
office_2_04421 0 1 4 0.08629252323444336 -0.12127982243050209
office_2_04422 0 1 2 0.08629252323444336 0.02263645363426771
office_2_04422 0 1 3 0.08629252323444336 0.15246566627271535
office_2_04422 0 1 4 0.08629252323444336 -0.12127982243050209
office_2_04423 0 1 2 0.08629252323444336 0.02263645363426771
office_2_04423 0 1 3 0.08629252323444336 0.15246566627271535
office_2_04423 0 1 4 0.08629252323444336 -0.12127982243050209
office_2_04424 0 1 2 0.08629252323444336 0.02263645363426771
office_2_04424 0 1 3 0.08629252323444336 0.15246566627271535
office_2_04424 0 1 4 0.08629252323444336 -0.12127982243050209
office_2_04425 0 1 2 0.08629252323444336 0.02263645363426771
office_2_04425 0 1 3 0.08629252323444336 0.15246566627271535
office_2_04425 0 1 4 0.08629252323444336 -0.12127982243050209
office_2_04430 0 1 2 0.06469519703762106 0.02146446719716099
office_2_04430 0 1 3 0.06469519703762106 0.12671974987231227
office_2_04430 0 1 4 0.06469519703762106 -0.16036545891355503
office_2_04431 0 1 2 0.06469519703762106 0.02146446719716099
office_2_04431 0 1 3 0.06469519703762106 0.12671974987231227
office_2_04431 0 1 4 0.06469519703762106 -0.16036545891355503
office_2_04432 0 1 2 0.06469519703762106 0.02146446719716099
office_2_04432 0 1 3 0.06469519703762106 0.12671974987231227
office_2_04432 0 1 4 0.06469519703762106 -0.16036545891355503
office_2_04433 0 1 2 0.06469519703762106 0.02146446719716099
office_2_04433 0 1 3 0.06469519703762106 0.12671974987231227
office_2_04433 0 1 4 0.06469519703762106 -0.16036545891355503
office_2_04434 0 1 2 0.06469519703762106 0.02146446719716099
office_2_04434 0 1 3 0.06469519703762106 0.12671974987231227
office_2_04434 0 1 4 0.06469519703762106 -0.16036545891355503
office_2_04435 0 1 2 0.06469519703762106 0.02146446719716099
office_2_04435 0 1 3 0.06469519703762106 0.12671974987231227
office_2_04435 0 1 4 0.06469519703762106 -0.16036545891355503
office_2_04440 0 1 2 0.05760459479179676 0.03150227008165616
office_2_04440 0 1 3 0.05760459479179676 0.10035062627081093
office_2_04440 0 1 4 0.05760459479179676 -0.1570888866942929
office_2_04441 0 1 2 0.05760459479179676 0.03150227008165616
office_2_04441 0 1 3 0.05760459479179676 0.10035062627081093
office_2_04441 0 1 4 0.05760459479179676 -0.1570888866942929
office_2_04442 0 1 2 0.05760459479179676 0.03150227008165616
office_2_04442 0 1 3 0.05760459479179676 0.10035062627081093
office_2_04442 0 1 4 0.05760459479179676 -0.1570888866942929
office_2_04443 0 1 2 0.05760459479179676 0.03150227008165616
office_2_04443 0 1 3 0.05760459479179676 0.10035062627081093
office_2_04443 0 1 4 0.05760459479179676 -0.1570888866942929
office_2_04444 0 1 2 0.05760459479179676 0.03150227008165616
office_2_04444 0 1 3 0.05760459479179676 0.10035062627081093
office_2_04444 0 1 4 0.05760459479179676 -0.1570888866942929
office_2_04445 0 1 2 0.05760459479179676 0.03150227008165616
office_2_04445 0 1 3 0.05760459479179676 0.10035062627081093
office_2_04445 0 1 4 0.05760459479179676 -0.1570888866942929
office_2_04450 0 1 2 0.07783950121703459 0.04301782276545199
office_2_04450 0 1 3 0.07783950121703459 0.12718321786027298
office_2_04450 0 1 4 0.07783950121703459 -0.16218816533226293
office_2_04451 0 1 2 0.07783950121703459 0.04301782276545199
office_2_04451 0 1 3 0.07783950121703459 0.12718321786027298
office_2_04451 0 1 4 0.07783950121703459 -0.16218816533226293
office_2_04452 0 1 2 0.07783950121703459 0.04301782276545199
office_2_04452 0 1 3 0.07783950121703459 0.12718321786027298
office_2_04452 0 1 4 0.07783950121703459 -0.16218816533226293
office_2_04453 0 1 2 0.07783950121703459 0.04301782276545199
office_2_04453 0 1 3 0.07783950121703459 0.12718321786027298
office_2_04453 0 1 4 0.07783950121703459 -0.16218816533226293
office_2_04454 0 1 2 0.07783950121703459 0.04301782276545199
office_2_04454 0 1 3 0.07783950121703459 0.12718321786027298
office_2_04454 0 1 4 0.07783950121703459 -0.16218816533226293
office_2_04455 0 1 2 0.07783950121703459 0.04301782276545199
office_2_04455 0 1 3 0.07783950121703459 0.12718321786027298
office_2_04455 0 1 4 0.07783950121703459 -0.16218816533226293
office_2_04460 0 1 2 0.0654338833468415 0.05411993532433973
office_2_04460 0 1 3 0.0654338833468415 0.16195926175658135
office_2_04460 0 1 4 0.0654338833468415 -0.09605423705944505
office_2_04461 0 1 2 0.0654338833468415 0.05411993532433973
office_2_04461 0 1 3 0.0654338833468415 0.16195926175658135
office_2_04461 0 1 4 0.0654338833468415 -0.09605423705944505
office_2_04462 0 1 2 0.0654338833468415 0.05411993532433973
office_2_04462 0 1 3 0.0654338833468415 0.16195926175658135
office_2_04462 0 1 4 0.0654338833468415 -0.09605423705944505
office_2_04463 0 1 2 0.0654338833468415 0.05411993532433973
office_2_04463 0 1 3 0.0654338833468415 0.16195926175658135
office_2_04463 0 1 4 0.0654338833468415 -0.09605423705944505
office_2_04464 0 1 2 0.0654338833468415 0.05411993532433973
office_2_04464 0 1 3 0.0654338833468415 0.16195926175658135
office_2_04464 0 1 4 0.0654338833468415 -0.09605423705944505
office_2_04465 0 1 2 0.0654338833468415 0.05411993532433973
office_2_04465 0 1 3 0.0654338833468415 0.16195926175658135
office_2_04465 0 1 4 0.0654338833468415 -0.09605423705944505
office_2_04470 0 1 2 0.03415109849788232 0.02634263044306538
office_2_04470 0 1 3 0.03415109849788232 0.05601811504327872
office_2_04470 0 1 4 0.03415109849788232 -0.05356070333897518
office_2_04471 0 1 2 0.03415109849788232 0.02634263044306538
office_2_04471 0 1 3 0.03415109849788232 0.05601811504327872
office_2_04471 0 1 4 0.03415109849788232 -0.05356070333897518
office_2_04472 0 1 2 0.03415109849788232 0.02634263044306538
office_2_04472 0 1 3 0.03415109849788232 0.05601811504327872
office_2_04472 0 1 4 0.03415109849788232 -0.05356070333897518
office_2_04473 0 1 2 0.03415109849788232 0.02634263044306538
office_2_04473 0 1 3 0.03415109849788232 0.05601811504327872
office_2_04473 0 1 4 0.03415109849788232 -0.05356070333897518
office_2_04474 0 1 2 0.03415109849788232 0.02634263044306538
office_2_04474 0 1 3 0.03415109849788232 0.05601811504327872
office_2_04474 0 1 4 0.03415109849788232 -0.05356070333897518
office_2_04475 0 1 2 0.03415109849788232 0.02634263044306538
office_2_04475 0 1 3 0.03415109849788232 0.05601811504327872
office_2_04475 0 1 4 0.03415109849788232 -0.05356070333897518
office_2_04480 0 1 2 0.06115950088872931 0.034525061852939715
office_2_04480 0 1 3 0.06115950088872931 0.17442174180333322
office_2_04480 0 1 4 0.06115950088872931 -0.15375585437225883
office_2_04481 0 1 2 0.06115950088872931 0.034525061852939715
office_2_04481 0 1 3 0.06115950088872931 0.17442174180333322
office_2_04481 0 1 4 0.06115950088872931 -0.15375585437225883
office_2_04482 0 1 2 0.06115950088872931 0.034525061852939715
office_2_04482 0 1 3 0.06115950088872931 0.17442174180333322
office_2_04482 0 1 4 0.06115950088872931 -0.15375585437225883
office_2_04483 0 1 2 0.06115950088872931 0.034525061852939715
office_2_04483 0 1 3 0.06115950088872931 0.17442174180333322
office_2_04483 0 1 4 0.06115950088872931 -0.15375585437225883
office_2_04484 0 1 2 0.06115950088872931 0.034525061852939715
office_2_04484 0 1 3 0.06115950088872931 0.17442174180333322
office_2_04484 0 1 4 0.06115950088872931 -0.15375585437225883
office_2_04485 0 1 2 0.06115950088872931 0.034525061852939715
office_2_04485 0 1 3 0.06115950088872931 0.17442174180333322
office_2_04485 0 1 4 0.06115950088872931 -0.15375585437225883
office_2_04490 0 1 2 0.08470956036014304 0.04322730804846162
office_2_04490 0 1 3 0.08470956036014304 0.12607737251873177
office_2_04490 0 1 4 0.08470956036014304 -0.1512691770479473
office_2_04491 0 1 2 0.08470956036014304 0.04322730804846162
office_2_04491 0 1 3 0.08470956036014304 0.12607737251873177
office_2_04491 0 1 4 0.08470956036014304 -0.1512691770479473
office_2_04492 0 1 2 0.08470956036014304 0.04322730804846162
office_2_04492 0 1 3 0.08470956036014304 0.12607737251873177
office_2_04492 0 1 4 0.08470956036014304 -0.1512691770479473
office_2_04493 0 1 2 0.08470956036014304 0.04322730804846162
office_2_04493 0 1 3 0.08470956036014304 0.12607737251873177
office_2_04493 0 1 4 0.08470956036014304 -0.1512691770479473
office_2_04494 0 1 2 0.08470956036014304 0.04322730804846162
office_2_04494 0 1 3 0.08470956036014304 0.12607737251873177
office_2_04494 0 1 4 0.08470956036014304 -0.1512691770479473
office_2_04495 0 1 2 0.08470956036014304 0.04322730804846162
office_2_04495 0 1 3 0.08470956036014304 0.12607737251873177
office_2_04495 0 1 4 0.08470956036014304 -0.1512691770479473
office_2_04500 0 1 2 0.05844580528909141 0.03316424281507009
office_2_04500 0 1 3 0.05844580528909141 0.07023227172767788
office_2_04500 0 1 4 0.05844580528909141 -0.11558806255803786
office_2_04501 0 1 2 0.05844580528909141 0.03316424281507009
office_2_04501 0 1 3 0.05844580528909141 0.07023227172767788
office_2_04501 0 1 4 0.05844580528909141 -0.11558806255803786
office_2_04502 0 1 2 0.05844580528909141 0.03316424281507009
office_2_04502 0 1 3 0.05844580528909141 0.07023227172767788
office_2_04502 0 1 4 0.05844580528909141 -0.11558806255803786
office_2_04503 0 1 2 0.05844580528909141 0.03316424281507009
office_2_04503 0 1 3 0.05844580528909141 0.07023227172767788
office_2_04503 0 1 4 0.05844580528909141 -0.11558806255803786
office_2_04504 0 1 2 0.05844580528909141 0.03316424281507009
office_2_04504 0 1 3 0.05844580528909141 0.07023227172767788
office_2_04504 0 1 4 0.05844580528909141 -0.11558806255803786
office_2_04505 0 1 2 0.05844580528909141 0.03316424281507009
office_2_04505 0 1 3 0.05844580528909141 0.07023227172767788
office_2_04505 0 1 4 0.05844580528909141 -0.11558806255803786
office_2_04510 0 1 2 0.11772264758516528 0.07300030485566701
office_2_04510 0 1 3 0.11772264758516528 0.15407111876887075
office_2_04510 0 1 4 0.11772264758516528 -0.14578356954111546
office_2_04511 0 1 2 0.11772264758516528 0.07300030485566701
office_2_04511 0 1 3 0.11772264758516528 0.15407111876887075
office_2_04511 0 1 4 0.11772264758516528 -0.14578356954111546
office_2_04512 0 1 2 0.11772264758516528 0.07300030485566701
office_2_04512 0 1 3 0.11772264758516528 0.15407111876887075
office_2_04512 0 1 4 0.11772264758516528 -0.14578356954111546
office_2_04513 0 1 2 0.11772264758516528 0.07300030485566701
office_2_04513 0 1 3 0.11772264758516528 0.15407111876887075
office_2_04513 0 1 4 0.11772264758516528 -0.14578356954111546
office_2_04514 0 1 2 0.11772264758516528 0.07300030485566701
office_2_04514 0 1 3 0.11772264758516528 0.15407111876887075
office_2_04514 0 1 4 0.11772264758516528 -0.14578356954111546
office_2_04515 0 1 2 0.11772264758516528 0.07300030485566701
office_2_04515 0 1 3 0.11772264758516528 0.15407111876887075
office_2_04515 0 1 4 0.11772264758516528 -0.14578356954111546
office_2_04520 0 1 2 0.10991361183232774 0.04010114508056153
office_2_04520 0 1 3 0.10991361183232774 0.1218663896961285
office_2_04520 0 1 4 0.10991361183232774 -0.11170586836520677
office_2_04521 0 1 2 0.10991361183232774 0.04010114508056153
office_2_04521 0 1 3 0.10991361183232774 0.1218663896961285
office_2_04521 0 1 4 0.10991361183232774 -0.11170586836520677
office_2_04522 0 1 2 0.10991361183232774 0.04010114508056153
office_2_04522 0 1 3 0.10991361183232774 0.1218663896961285
office_2_04522 0 1 4 0.10991361183232774 -0.11170586836520677
office_2_04523 0 1 2 0.10991361183232774 0.04010114508056153
office_2_04523 0 1 3 0.10991361183232774 0.1218663896961285
office_2_04523 0 1 4 0.10991361183232774 -0.11170586836520677
office_2_04524 0 1 2 0.10991361183232774 0.04010114508056153
office_2_04524 0 1 3 0.10991361183232774 0.1218663896961285
office_2_04524 0 1 4 0.10991361183232774 -0.11170586836520677
office_2_04525 0 1 2 0.10991361183232774 0.04010114508056153
office_2_04525 0 1 3 0.10991361183232774 0.1218663896961285
office_2_04525 0 1 4 0.10991361183232774 -0.11170586836520677
office_2_04530 0 1 2 0.07893263049648441 0.06881319205439643
office_2_04530 0 1 3 0.07893263049648441 0.10729998067521881
office_2_04530 0 1 4 0.07893263049648441 -0.1356313473700987
office_2_04531 0 1 2 0.07893263049648441 0.06881319205439643
office_2_04531 0 1 3 0.07893263049648441 0.10729998067521881
office_2_04531 0 1 4 0.07893263049648441 -0.1356313473700987
office_2_04532 0 1 2 0.07893263049648441 0.06881319205439643
office_2_04532 0 1 3 0.07893263049648441 0.10729998067521881
office_2_04532 0 1 4 0.07893263049648441 -0.1356313473700987
office_2_04533 0 1 2 0.07893263049648441 0.06881319205439643
office_2_04533 0 1 3 0.07893263049648441 0.10729998067521881
office_2_04533 0 1 4 0.07893263049648441 -0.1356313473700987
office_2_04534 0 1 2 0.07893263049648441 0.06881319205439643
office_2_04534 0 1 3 0.07893263049648441 0.10729998067521881
office_2_04534 0 1 4 0.07893263049648441 -0.1356313473700987
office_2_04535 0 1 2 0.07893263049648441 0.06881319205439643
office_2_04535 0 1 3 0.07893263049648441 0.10729998067521881
office_2_04535 0 1 4 0.07893263049648441 -0.1356313473700987
office_2_04540 0 1 2 0.11718663565575657 0.03499390815877975
office_2_04540 0 1 3 0.11718663565575657 0.1396447834585971
office_2_04540 0 1 4 0.11718663565575657 -0.12714811198535067
office_2_04541 0 1 2 0.11718663565575657 0.03499390815877975
office_2_04541 0 1 3 0.11718663565575657 0.1396447834585971
office_2_04541 0 1 4 0.11718663565575657 -0.12714811198535067
